Customer Id,Customer Fname,Customer Lname,Customer Segment
14524,Rowan,Roach,Corporate
13492,Amanda,Hardy,Corporate
13626,Aphrodite,Alvarez,Corporate
14859,Ainsley,Yates,Corporate
14696,Hedda,Rich,Corporate
12774,Lareina,Rodriquez,Corporate
13585,Eden,Vargas,Corporate
10174,Mary,Wright,Corporate
13848,Aiko,Pearson,Corporate
14045,Charissa,Cobb,Corporate
13557,Xaviera,Summers,Corporate
13646,Shellie,Brewer,Corporate
8623,Mary,Sanchez,Corporate
12532,Remedios,Benjamin,Corporate
12616,Lacota,Guerra,Corporate
12490,Martina,Levy,Corporate
15016,Kevyn,Ayala,Corporate
15061,Imani,Benton,Corporate
15040,Sacha,Russo,Corporate
15108,Miriam,Ruiz,Corporate
14612,Priscilla,Daugherty,Corporate
14219,Rosalyn,Hodge,Corporate
14519,September,Craft,Corporate
14344,Violet,Lane,Corporate
14216,Indira,Carpenter,Corporate
13520,Quyn,Graves,Corporate
13228,Morgan,Kirk,Corporate
14672,Paula,Jordan,Corporate
14456,Nichole,Ramos,Corporate
14225,Cassandra,Wilkerson,Corporate
13696,Kimberly,Vazquez,Corporate
12812,Fay,Frye,Corporate
14785,Hedwig,Nieves,Corporate
13568,Quin,Trevino,Corporate
13782,Cailin,Newman,Corporate
13674,Kirby,Meyers,Corporate
13566,Darryl,Gould,Corporate
13724,Lydia,Miranda,Corporate
13813,Orli,Yang,Corporate
13542,Audra,Brennan,Corporate
13540,Shellie,Osborn,Corporate
5697,Doris,Shields,Corporate
5060,Mary,Kelley,Corporate
12483,Quail,Hanson,Corporate
12516,Shafira,Kelly,Corporate
12443,Noelle,Ortega,Corporate
12726,Kirsten,Acevedo,Corporate
12579,Quincy,Graves,Corporate
15059,Mariam,Goodwin,Corporate
13498,Alexis,Avery,Corporate
14032,Alice,Maldonado,Corporate
12552,Serina,Stevenson,Corporate
12846,Kendall,Snider,Corporate
12858,Sybil,Cabrera,Corporate
16405,Diana,Cabrera,Corporate
15848,Tatyana,Ramsey,Corporate
20378,Hadley,Mayo,Corporate
17244,Bree,Rocha,Corporate
17133,Farrah,Barnett,Corporate
17164,Halee,Wilder,Corporate
16122,Idola,Lara,Corporate
18097,Venus,Moss,Corporate
18113,Marcia,Love,Corporate
18143,Teegan,Guzman,Corporate
19072,Quintessa,Foley,Corporate
15861,Ria,Thompson,Corporate
15807,Cara,Hinton,Corporate
18825,Nita,Anthony,Corporate
15784,Ila,Hale,Corporate
15850,Olga,Franks,Corporate
20391,Rylee,Peterson,Corporate
18318,Jaime,Howe,Corporate
17344,Sopoline,Reeves,Corporate
4685,Tyler,Holt,Corporate
18348,Shellie,David,Corporate
16068,Adele,Chavez,Corporate
18401,Keelie,Coffey,Corporate
20563,Whoopi,Sims,Corporate
17461,Mikayla,Keller,Corporate
17748,Minerva,Lanister,Corporate
17511,Martina,Paul,Corporate
18465,Serina,Robinson,Corporate
15391,Irma,Todd,Corporate
15330,Kiara,Kane,Corporate
18670,Rose,Holman,Corporate
15363,Simone,Levy,Corporate
15488,Shannon,Jennings,Corporate
17227,Brynne,Carrillo,Corporate
17761,Donna,Lambert,Corporate
20058,Hadassah,Levine,Corporate
17060,Chantale,Hudson,Corporate
20237,Skyler,Garner,Corporate
18940,Germane,Thomas,Corporate
17757,Katelyn,Whitfield,Corporate
16287,Inga,Porter,Corporate
19815,Chava,Sweet,Corporate
19006,Melinda,Mathews,Corporate
16101,Aphrodite,Salas,Corporate
18631,Sonia,Cabrera,Corporate
18135,Rose,Chandler,Corporate
18040,Sacha,Wilder,Corporate
19125,Christen,Wilkerson,Corporate
19248,Rosalyn,Henderson,Corporate
16481,Clio,Johnston,Corporate
16404,Whitney,Clarke,Corporate
16512,Camilla,Daugherty,Corporate
18773,Yvonne,Ferguson,Corporate
15841,Denise,Thomas,Corporate
15859,Nell,Lara,Corporate
15894,Naida,Little,Corporate
15869,Lilah,Floyd,Corporate
16004,Azalia,Jacobson,Corporate
20463,Zelda,Randall,Corporate
20427,Teagan,Cotton,Corporate
17702,Astra,Pollard,Corporate
17305,Heidi,Garrison,Corporate
20673,Jamalia,Walker,Corporate
17713,Ivory,Hancock,Corporate
20652,Whitney,Sutton,Corporate
17515,Lael,Reed,Corporate
20417,Danna,Barrett,Corporate
17745,Maggie,Reynolds,Corporate
20415,Adele,Warren,Corporate
15603,Yetta,Doyle,Corporate
20224,Jaquelyn,Mathews,Corporate
16257,Katelyn,Gordon,Corporate
17079,Nelle,Flowers,Corporate
19842,Melanie,Lowe,Corporate
16363,Orli,Romero,Corporate
17095,Josephine,Henry,Corporate
20147,Pandora,West,Corporate
18954,Iona,Collier,Corporate
15202,Tatyana,Woodard,Corporate
15255,Rachel,Morgan,Corporate
17878,Tatiana,Gilbert,Corporate
17176,Jolie,Hughes,Corporate
18560,Charde,Snider,Corporate
16225,Danielle,Bowman,Corporate
19148,Guinevere,Wallace,Corporate
15732,Zenaida,Kramer,Corporate
15594,Nerea,Graham,Corporate
17590,Evelyn,Carroll,Corporate
16360,Harriet,Rogers,Corporate
15258,Aspen,Boyer,Corporate
15645,Vera,Briggs,Consumer
16560,Mia,Mcpherson,Consumer
10751,Amber,Peterson,Consumer
17452,Kimberly,Malone,Consumer
20407,Hayfa,Burke,Consumer
18277,Azalia,Orr,Consumer
17477,Quincy,Henderson,Consumer
6133,Mary,Smith,Consumer
20538,Marah,Clayton,Consumer
18726,Hollee,Alford,Consumer
19991,Rhoda,Carter,Consumer
19968,Emma,Bernard,Consumer
17129,Jolene,Palmer,Consumer
16233,Mollie,Dawson,Consumer
18992,Neve,Warner,Consumer
17863,Orli,Curtis,Consumer
15183,Jenette,Casey,Consumer
20263,Heather,Kinney,Consumer
1755,Mary,Smith,Consumer
5178,Mary,Willis,Consumer
4448,Joseph,Cisneros,Consumer
10393,Barbara,Hogan,Consumer
14165,Karleigh,Hale,Consumer
14071,Ivy,Morse,Consumer
13053,Kirby,Gallegos,Consumer
13106,Ocean,Hodges,Consumer
14340,Rhonda,Cameron,Consumer
13483,Hadley,Moreno,Consumer
14514,Ima,Bradley,Consumer
13480,Odette,Whitfield,Consumer
14913,Daryl,Thornton,Consumer
14037,Cheyenne,Cooke,Consumer
13893,Rhiannon,Le,Consumer
13766,Keiko,Kramer,Consumer
13603,Miranda,Harrell,Consumer
14729,Holly,Gill,Consumer
13996,Hiroko,Whitaker,Consumer
11057,Mary,Smith,Consumer
1668,Mary,Smith,Consumer
12528,Anjolie,Crosby,Consumer
15030,Nicole,Zamora,Consumer
15001,Lucy,Terrell,Consumer
14965,Leslie,Benton,Consumer
12923,Kylynn,Dixon,Consumer
7827,Jerry,Sandoval,Consumer
20483,Veronica,Wiggins,Consumer
20169,Portia,Richard,Consumer
17170,Celeste,Herrera,Consumer
16327,Danielle,Garrett,Consumer
17892,Lacey,Matthews,Consumer
18066,Camilla,Chambers,Consumer
16411,Alyssa,Benson,Consumer
16570,India,Warren,Consumer
19262,Cecilia,Mclean,Consumer
16567,Sheila,Nichols,Consumer
19188,Constance,Andrews,Consumer
16544,Selma,Terry,Consumer
19218,Madonna,Nielsen,Consumer
15782,Quail,Shepard,Consumer
6715,Mary,Edwards,Consumer
17924,Leigh,Guevara,Consumer
11811,Mary,Smith,Consumer
20747,Jacqueline,Garrett,Consumer
17358,Tamara,Tate,Consumer
1529,Mary,Foster,Consumer
17918,Shea,Griffin,Consumer
17970,Clio,Leblanc,Consumer
18344,Angelica,Carey,Consumer
20470,Ursula,Robbins,Consumer
17967,Zenaida,Curry,Consumer
17634,Heidi,Gordon,Consumer
15412,Ursa,Miller,Consumer
15535,Lydia,Deleon,Consumer
18693,Ciara,Graham,Consumer
18691,Martha,Giles,Consumer
15618,Megan,Barker,Consumer
15671,Eugenia,Pugh,Consumer
17581,Zia,Hewitt,Consumer
16277,Montana,Young,Consumer
18556,Ocean,Bennett,Consumer
20312,Unity,Sykes,Consumer
19898,Fallon,Wiggins,Consumer
17044,Quincy,Ortiz,Consumer
20113,Maryam,Jensen,Consumer
16290,Virginia,Middleton,Consumer
18534,Violet,Baldwin,Consumer
18552,Kevyn,Benton,Consumer
20129,Jolene,Lee,Consumer
19822,Belle,Lancaster,Consumer
16343,Shelley,Boyle,Consumer
20306,Jorden,Atkinson,Consumer
20053,Galena,Jacobson,Consumer
19962,Mechelle,Webb,Consumer
20177,Kirby,Mcleod,Consumer
19942,Daryl,Peters,Consumer
20049,Nevada,Guerra,Consumer
19832,Mechelle,Rose,Consumer
17840,Gail,Lester,Consumer
17767,Irma,Thompson,Consumer
3014,Mary,Beck,Consumer
6549,Megan,Perkins,Consumer
4173,Helen,Smith,Consumer
1552,Mary,Wolfe,Consumer
2976,Mary,Rivers,Consumer
8190,Michael,Smith,Consumer
11927,Mary,Harris,Consumer
6000,Mary,Wilkins,Consumer
5610,Mary,Wheeler,Consumer
13969,Cally,Poole,Consumer
14799,Blythe,Brown,Consumer
12622,Stephanie,Ashley,Consumer
12513,Linda,Giles,Consumer
15079,Ila,Farmer,Consumer
13311,Carolyn,Delgado,Consumer
14574,Jordan,Porter,Consumer
13524,Neve,Graves,Consumer
14307,Demetria,Kline,Consumer
13288,Chava,Love,Consumer
14535,Tatiana,Hardy,Consumer
14499,Hayfa,Porter,Consumer
13251,Maggy,Hobbs,Consumer
14660,Karina,Fitzpatrick,Consumer
14359,Katelyn,Chaney,Consumer
13214,Carly,Malone,Consumer
13033,Tamara,Navarro,Consumer
14193,Gwendolyn,Mccarthy,Consumer
13066,Darrel,Marsh,Consumer
14600,Yvonne,Stevenson,Consumer
13406,Lydia,Mcmillan,Consumer
13478,Rebecca,Thompson,Consumer
14280,Petra,Arnold,Consumer
13045,Sarah,Wagner,Consumer
14687,Adrienne,Jennings,Consumer
14241,Mary,Morrow,Consumer
13385,Imani,Battle,Consumer
13259,Eden,Mcdaniel,Consumer
14313,Jorden,Pate,Consumer
13240,Jorden,Michael,Consumer
13528,Skyler,Roman,Consumer
14258,Shelley,House,Consumer
14078,Jolie,Mejia,Consumer
2109,Mary,Smith,Consumer
13789,Simone,Santos,Consumer
9339,Ann,Moyer,Consumer
3294,Michael,Smith,Consumer
14895,Idola,Ellison,Consumer
2304,Mary,Oconnell,Consumer
14857,Imani,Hall,Consumer
7235,Brandon,Dillon,Consumer
13677,Lareina,Dorsey,Consumer
13587,Lee,Thomas,Consumer
13891,Dora,Justice,Consumer
3897,Mary,Carlson,Consumer
13711,Zephr,Fox,Consumer
14711,Halla,Knight,Consumer
14016,Jordan,Henry,Consumer
5077,Donald,Thompson,Consumer
12826,Reagan,Alvarez,Consumer
9262,Mary,Conway,Consumer
14853,Noel,Ballard,Consumer
13654,Shelley,Hubbard,Consumer
13564,Taylor,Morton,Consumer
12806,Clio,Delacruz,Consumer
14049,Meredith,Hendricks,Consumer
13904,Rebecca,Lancaster,Consumer
6292,Marie,Smith,Consumer
6039,Theresa,Mills,Consumer
12749,Olga,Welch,Consumer
13721,Wynter,Wheeler,Consumer
14828,Nita,Webb,Consumer
12818,Kelsie,Torres,Consumer
13971,Martina,Merritt,Consumer
14881,Victoria,Rodriquez,Consumer
14701,Cynthia,Fields,Consumer
13988,Shafira,Battle,Consumer
12422,Mary,Blevins,Consumer
6939,Amber,Jimenez,Consumer
3335,Mary,Ramirez,Consumer
8976,Dennis,Smith,Consumer
2036,Deborah,Smith,Consumer
11035,Evelyn,Fritz,Consumer
12349,Mary,Arnold,Consumer
5444,Amy,Stevenson,Consumer
12560,Alice,Mcintosh,Consumer
12716,Regan,Buckley,Consumer
12661,Myra,Odonnell,Consumer
12571,Quintessa,Heath,Consumer
12638,Yetta,Irwin,Consumer
12565,Cheyenne,Moss,Consumer
12633,Laura,Shaffer,Consumer
12829,Mariam,Wright,Consumer
15010,Hanna,Bush,Consumer
15136,Alexis,Downs,Consumer
12933,Emma,Harrison,Consumer
12929,Naida,Horton,Consumer
12911,Iola,Wallace,Consumer
12852,Ella,Snider,Consumer
12942,Hayfa,Wilder,Consumer
1752,Mary,Merritt,Consumer
11084,Mary,Mejia,Consumer
2011,Ashley,Stanton,Consumer
2090,Cynthia,Rosario,Consumer
8438,Joyce,Trevino,Consumer
6687,Julie,Hamilton,Consumer
4878,Sandra,Smith,Consumer
2700,Ruth,Le,Consumer
12252,Carol,Smith,Consumer
17502,Carissa,Travis,Consumer
20419,Ivory,Cannon,Consumer
15454,Kevyn,Lott,Consumer
18155,Ruth,Salas,Consumer
18082,Callie,Jordan,Consumer
18224,Jaden,Richards,Consumer
18260,Sara,Brooks,Consumer
18253,Ocean,Lee,Consumer
18195,Daryl,Carr,Consumer
18192,Kameko,Dejesus,Consumer
16483,Ramona,Randolph,Consumer
16627,Lacy,Mcclain,Consumer
19209,Jade,Nunez,Consumer
19135,Phyllis,Dale,Consumer
16511,Petra,Webster,Consumer
19061,Alice,Alexan,Consumer
16401,Nola,Terrell,Consumer
19095,Jenna,Cotton,Consumer
16396,Melyssa,Bush,Consumer
15737,Skyler,Flynn,Consumer
15802,Whitney,Spence,Consumer
15765,Martha,Munoz,Consumer
18780,Suki,Singleton,Consumer
18797,Isabella,Sexton,Consumer
18761,Giselle,Stark,Consumer
15867,Emi,Randolph,Consumer
15865,Myra,Coleman,Consumer
15883,Chloe,Aguirre,Consumer
1296,Mary,King,Consumer
479,Christopher,Curtis,Consumer
20625,Vielka,Morrison,Consumer
20715,Camille,Koch,Consumer
17379,Yoshi,Bird,Consumer
16074,Anika,Spears,Consumer
17414,Sybill,Washington,Consumer
17976,Rhiannon,Wagner,Consumer
1396,Mary,Smith,Consumer
1077,Mary,Williamson,Consumer
17700,Lara,York,Consumer
20442,Sade,Skinner,Consumer
17395,Maryam,Wood,Consumer
17340,Hermione,Velez,Consumer
17716,Maggy,Donaldson,Consumer
16088,Halee,Andrews,Consumer
16070,Sara,Farley,Consumer
17698,Winter,Richmond,Consumer
18009,Frances,Bolton,Consumer
17625,Vielka,Richardson,Consumer
1829,Mary,Cain,Consumer
20708,Cassady,Wilkins,Consumer
18006,Myra,Jordan,Consumer
16066,Lila,Burgess,Consumer
1778,Mary,Bishop,Consumer
17730,Kelsie,Lyons,Consumer
4587,Anthony,Smith,Consumer
16029,Lynn,Bowers,Consumer
3632,Albert,Flores,Consumer
811,Jean,Mcintyre,Consumer
20687,Charlotte,Fields,Consumer
17692,Cynthia,Rosales,Consumer
18021,Eleanor,Odonnell,Consumer
18397,Fiora,Roberson,Consumer
20614,Velma,Conley,Consumer
15937,Kellie,Mayo,Consumer
17494,Rachel,Riddle,Consumer
17948,Hadley,Jimenez,Consumer
20577,Kyla,Henderson,Consumer
6861,Brenda,Smith,Consumer
20612,Illana,Rhodes,Consumer
20575,Isabella,Henson,Consumer
17330,Joan,Whitney,Consumer
20610,Guinevere,Butler,Consumer
20556,Kylie,Wynn,Consumer
18375,Mari,Rodriguez,Consumer
18357,Lacota,Church,Consumer
17980,Katell,Sloan,Consumer
7626,Mary,Jones,Consumer
15339,Kylynn,Murphy,Consumer
15607,Hedy,Levy,Consumer
18732,Carolyn,Valencia,Consumer
15586,Venus,Martin,Consumer
15568,Ila,Stuart,Consumer
15638,Audrey,Cortez,Consumer
15386,Rhiannon,Brock,Consumer
15673,Jade,Herman,Consumer
15565,Rosalyn,Owens,Consumer
15401,Keelie,Ortiz,Consumer
15540,Haviva,Mccoy,Consumer
10014,Janet,Williams,Consumer
4947,Mary,Hobbs,Consumer
5662,Mary,Figueroa,Consumer
5794,Bruce,Werner,Consumer
5912,Mary,Palmer,Consumer
4950,Brittany,Henry,Consumer
6801,Douglas,Smith,Consumer
11709,Mary,Harrison,Consumer
9893,Janice,Smith,Consumer
7374,Brenda,Smith,Consumer
2196,Mary,Jacobs,Home Office
3445,Andrew,Smith,Consumer
10446,Christina,Krause,Home Office
5975,Mary,Smith,Home Office
6116,Kimberly,Tanner,Home Office
303,Thomas,Rowe,Consumer
7385,Richard,Arellano,Home Office
10045,Sean,Bradley,Home Office
11740,Jacob,Foster,Home Office
5641,Eric,Cohen,Consumer
2314,Donald,Smith,Consumer
8779,Margaret,Barber,Home Office
10520,Jeremy,Williams,Home Office
11795,Eugene,Lewis,Home Office
1227,Mary,Fields,Home Office
10732,Melissa,Robertson,Home Office
7496,Mary,Hicks,Home Office
147,Mary,Smith,Home Office
9092,James,Smith,Home Office
18064,Ruth,Bradley,Consumer
18222,Maris,Davidson,Consumer
18272,Jane,Powers,Consumer
18196,Hiroko,Reynolds,Consumer
16458,Kim,Michael,Consumer
19185,Courtney,Page,Consumer
16453,Gloria,Christensen,Consumer
15681,Regan,Singleton,Consumer
15986,Christen,Madden,Consumer
18406,Shellie,Clarke,Consumer
17691,Audrey,Pearson,Consumer
18734,Joan,Dudley,Consumer
18709,Uta,Rose,Consumer
17588,Halee,Austin,Consumer
17189,Sage,Gonzales,Consumer
20365,Myra,Emerson,Consumer
17043,Leila,Sweet,Consumer
20127,Sandra,Clements,Consumer
19926,Lois,Sullivan,Consumer
18985,Bo,Sellers,Consumer
18079,Ila,Bass,Consumer
18203,Yuri,Rocha,Consumer
18038,Alfreda,White,Consumer
18254,Xena,Mcpherson,Consumer
18124,Briar,Bean,Consumer
18211,Ila,Snow,Consumer
19233,Karina,Holmes,Consumer
19223,Glenna,Britt,Consumer
19222,Gwendolyn,Lara,Consumer
16400,Xerxes,Webster,Consumer
19147,Christine,Luna,Consumer
16416,Leilani,Zamora,Consumer
19236,Octavia,Wolfe,Consumer
19090,Alfreda,Cardenas,Consumer
15789,Amena,Short,Consumer
15788,Mercedes,Jones,Consumer
18824,Mary,Golden,Consumer
15804,Lenore,Figueroa,Consumer
15821,Tara,Dorsey,Consumer
15817,Ella,Workman,Consumer
15744,Bree,Gill,Consumer
18781,Jeanette,Oliver,Consumer
15905,Yetta,Campbell,Consumer
18760,Mira,Jennings,Consumer
18793,Aspen,Gilmore,Consumer
17961,Dorothy,Good,Consumer
18517,Clio,Boyer,Consumer
17435,Yeo,Espinoza,Consumer
17996,Quintessa,Barker,Consumer
17308,Audrey,Tyler,Consumer
17958,Kim,Wolfe,Consumer
20641,Renee,Garrett,Consumer
20676,Lacy,Sutton,Consumer
18296,Jane,Shepard,Consumer
16069,Jillian,Huber,Consumer
17714,Elaine,Farmer,Consumer
17917,Oprah,Roman,Consumer
18491,Rhoda,Webster,Consumer
17372,Rose,Matthews,Consumer
15959,Tatyana,Greer,Consumer
16030,Sydnee,Ochoa,Consumer
17389,Fallon,Glass,Consumer
17262,Maya,Cantu,Consumer
16083,Sydney,Faulkner,Consumer
18289,Mary,Dickerson,Consumer
16026,Gwendolyn,Kelley,Consumer
18466,Brenna,Brooks,Consumer
15953,Orli,Atkinson,Consumer
18000,Wynne,Sharp,Consumer
17329,Amity,Mccoy,Consumer
20393,Lana,Lynn,Consumer
17490,Mallory,Williams,Consumer
15485,Nora,Goff,Consumer
15431,Rhea,Haynes,Consumer
15321,Erica,Sanford,Consumer
15464,Martina,Henderson,Consumer
15369,Kellie,Conrad,Consumer
15585,Mikayla,Goff,Consumer
18710,Xerxes,Jarvis,Consumer
15493,Anjolie,Jackson,Consumer
15455,Martina,Wolf,Consumer
15668,Lenore,Campbell,Consumer
15379,Charissa,Burton,Consumer
17585,Yolanda,Alvarado,Consumer
17619,Farrah,Mcmillan,Consumer
15214,Daryl,Atkins,Consumer
17820,Xerxes,Dawson,Consumer
15250,Whitney,Gallegos,Consumer
17047,Risa,West,Consumer
17154,Kendall,Lyons,Consumer
17081,Lacota,Mendez,Consumer
20204,Gwendolyn,Branch,Consumer
20131,Abigail,Carpenter,Consumer
18590,Eve,Burgess,Consumer
20311,Kendall,Delaney,Consumer
15174,Uta,Mcpherson,Consumer
17186,Gwendolyn,Guy,Consumer
17150,Wynter,Shannon,Consumer
20075,Iola,Bean,Consumer
17059,Jenna,Bradford,Consumer
20056,Summer,Small,Consumer
17255,Fatima,Cotton,Consumer
17111,Christine,Webster,Consumer
17792,Blythe,Robbins,Consumer
17109,Bertha,Noble,Consumer
17810,Blythe,Bartlett,Consumer
20052,Julie,Vang,Consumer
20178,Brianna,Malone,Consumer
18601,Camilla,Herring,Consumer
20376,Iola,Cabrera,Consumer
16194,Cynthia,Patterson,Consumer
19997,Remedios,Clements,Consumer
15273,Hilary,Shaffer,Consumer
16373,Idona,Farmer,Consumer
16355,Stella,Parks,Consumer
17232,Zenaida,Harrison,Consumer
19023,Nadine,Dominguez,Consumer
17157,Jena,Blanchard,Consumer
15215,Moana,Lee,Consumer
16189,Hedda,Thompson,Consumer
18101,Lesley,Walters,Consumer
18205,Madeline,Evans,Consumer
18219,Quynn,Mccoy,Consumer
18107,Nita,Aguirre,Consumer
18213,Renee,Simpson,Consumer
17900,Xerxes,Mercado,Consumer
18120,Iola,Dalton,Consumer
16395,Remedios,Spencer,Consumer
19087,Cleo,Pate,Consumer
16573,Natalie,Mayer,Consumer
19211,Blythe,Workman,Consumer
16621,Sybill,Pruitt,Consumer
16583,Veronica,Shaw,Consumer
19060,Tatyana,Ballard,Consumer
16436,Moana,Mcdowell,Consumer
19039,Kalia,Nolan,Consumer
19037,Quyn,Mayo,Consumer
19180,Willow,Bowers,Consumer
15766,Kelly,Patton,Consumer
16058,Blossom,Oneal,Consumer
20697,Olympia,Velasquez,Consumer
17378,Hadley,Shepherd,Consumer
18876,Aiko,Sanford,Consumer
17306,Jorden,West,Consumer
17269,Jacqueline,Roth,Consumer
17503,Imani,Hood,Consumer
17993,Skyler,Day,Consumer
17412,Stacy,Massey,Consumer
17974,Isabella,Baker,Consumer
18493,Anjolie,Fry,Consumer
17410,Taylor,Slater,Consumer
17338,Hedy,Hutchinson,Consumer
17373,Odessa,Cline,Consumer
18275,Ayanna,Melton,Consumer
20744,Hyacinth,Terry,Consumer
17405,Yetta,Frazier,Consumer
18468,Emma,Guerrero,Consumer
20523,Bree,Blankenship,Consumer
17277,Fay,Morris,Consumer
17726,Quon,Hansen,Consumer
20377,Renee,Morris,Consumer
20611,Astra,Paul,Consumer
17652,Whitney,Glover,Consumer
18464,Martina,Valenzuela,Consumer
17651,Zephr,Irwin,Consumer
15628,Michelle,Guerra,Consumer
15502,Aspen,Herring,Consumer
18663,Xena,Henderson,Consumer
15625,Dawn,Richard,Consumer
15589,Christen,Welch,Consumer
18733,Kylynn,Horne,Consumer
15372,Quon,Drake,Consumer
15390,Idola,Conrad,Consumer
15371,Ariel,Moreno,Consumer
15639,Ariana,Vazquez,Consumer
15674,Blossom,Ferguson,Consumer
15544,Quincy,Fischer,Consumer
15399,Anjolie,Booker,Consumer
15361,Pamela,Perez,Consumer
17589,Sydnee,Hurley,Consumer
17550,Nomlanga,Rosales,Consumer
20368,Tana,Sweet,Consumer
15177,Fiona,Humphrey,Consumer
18575,Irma,Best,Consumer
18538,Ainsley,Stone,Consumer
18574,Alfreda,Christensen,Consumer
17151,Sybill,Madden,Consumer
16292,Blythe,Shaffer,Consumer
17851,Caryn,Mccarty,Consumer
17833,Geraldine,Chase,Consumer
18961,Desirae,Pacheco,Consumer
18979,Lillith,Cook,Consumer
16254,Stacey,Huff,Consumer
15280,Candice,Dunn,Consumer
17795,Raya,George,Consumer
16199,Zorita,Fisher,Consumer
20362,Beatrice,Cantu,Consumer
16234,Gretchen,Shepherd,Consumer
17793,Chantale,Cannon,Consumer
15241,Sybil,Blankenship,Consumer
17056,Summer,Workman,Consumer
20126,Myra,Oneil,Consumer
16269,Kitra,Bruce,Consumer
17128,Michelle,Macias,Consumer
17809,Deanna,Bates,Consumer
17879,Barbara,Pruitt,Consumer
17124,Wynter,Mathews,Consumer
18935,Regina,Nixon,Consumer
18989,Kevyn,Melendez,Consumer
20230,Bo,Contreras,Consumer
20265,Martha,Burt,Consumer
16264,Mona,Tyler,Consumer
18898,Simone,Vang,Consumer
20211,Minerva,Webster,Consumer
20084,Caryn,Key,Consumer
17841,Karina,James,Consumer
17230,Bo,Galloway,Consumer
15288,Lesley,Ochoa,Consumer
17067,Simone,Carpenter,Consumer
20227,Brynne,Clements,Consumer
17210,Rosalyn,Morales,Consumer
17192,Aspen,Moody,Consumer
18967,Regan,Pickett,Consumer
15161,Kimberly,Roy,Consumer
18142,Lareina,Colon,Consumer
16502,Ainsley,Cherry,Consumer
16435,Ivy,Cantu,Consumer
18746,Ila,Weaver,Consumer
17960,Bethany,Bright,Consumer
16021,Alyssa,Combs,Consumer
20637,Shannon,Davis,Consumer
18362,Vivien,Dawson,Consumer
18503,Kalia,Myers,Consumer
15419,Iona,Noel,Consumer
15380,Hedda,Vega,Consumer
17045,Madison,Hunter,Consumer
19844,Yvette,Lynch,Consumer
15175,Xerxes,Ryan,Consumer
19916,Brianna,Aguirre,Consumer
18536,Wynne,Hunter,Consumer
19778,Melissa,Hodge,Consumer
1526,Mary,Smith,Consumer
2012,Ethan,Smith,Consumer
6548,Mary,Parker,Consumer
3842,Susan,Smith,Consumer
8359,Walter,Pierce,Consumer
9922,Mary,Thomas,Consumer
7168,Mary,Schmitt,Consumer
10904,Mary,Brown,Home Office
8985,Helen,Russo,Home Office
9982,Carol,Smith,Home Office
4146,Mary,Brock,Consumer
539,Marilyn,Smith,Home Office
3698,John,Smith,Consumer
11237,Zachary,Watkins,Consumer
992,Randy,Brown,Home Office
6063,Judith,Meadows,Home Office
12356,Rose,Shepherd,Consumer
10919,Shirley,Turner,Home Office
2428,Andrea,Smith,Home Office
795,Mary,Knox,Consumer
292,Mary,Estrada,Home Office
9093,Andrew,Flores,Home Office
1536,Mary,Smith,Home Office
825,George,Ross,Home Office
1238,Angela,Massey,Home Office
1888,Julia,Smith,Home Office
4007,Amanda,Brady,Home Office
13221,Azalia,Booker,Home Office
13148,Demetria,Bullock,Home Office
13468,Kessie,Ratliff,Home Office
8176,Charles,Hernandez,Home Office
12695,Lenore,Armstrong,Home Office
3958,Ashley,Moreno,Home Office
16444,Emi,Bowers,Home Office
15854,Blossom,Berry,Home Office
15792,Jamalia,Velazquez,Home Office
17719,Amity,Boyle,Home Office
18455,Martina,Young,Home Office
18678,Teegan,Smith,Home Office
16366,Hillary,Velez,Home Office
14568,Genevieve,Kinney,Home Office
20510,Sarah,Slater,Home Office
17593,Yvonne,Garrett,Home Office
16382,Rowan,Robbins,Home Office
16250,Naomi,Rocha,Home Office
14772,Remedios,Banks,Home Office
12901,Cynthia,Walton,Home Office
18188,Patience,Rivera,Home Office
18054,Kitra,Turner,Home Office
16412,Iris,Ashley,Home Office
16590,Callie,Dominguez,Home Office
20389,Fallon,Oneill,Home Office
18477,Lael,Mitchell,Home Office
20622,Idola,Lewis,Home Office
17483,Veronica,Solis,Home Office
17418,Karina,Morgan,Home Office
15531,Sophia,Haynes,Home Office
15512,Lynn,Miller,Home Office
17250,Yoko,Reed,Home Office
10531,Jennifer,Palmer,Home Office
8465,Dorothy,Schneider,Home Office
13145,Guinevere,Clarke,Home Office
13335,Felicia,Juarez,Home Office
14227,Hedy,Richardson,Home Office
14878,Lydia,Carver,Home Office
13715,Xandra,Mack,Home Office
14893,May,Monroe,Home Office
14018,Tatiana,Patton,Home Office
9870,Betty,Cortez,Home Office
13744,Kylynn,Suarez,Home Office
14740,Mollie,Spears,Home Office
14900,Bertha,Velazquez,Home Office
13718,Jenette,Ortega,Home Office
12676,Melanie,Hickman,Home Office
2248,Mary,Smith,Home Office
19105,Shay,Holmes,Home Office
19253,Roanna,Rush,Home Office
18365,Alfreda,Colon,Home Office
18378,Kai,Frazier,Home Office
17707,Brittany,Buchanan,Home Office
18034,Dominique,Pate,Home Office
15460,Nomlanga,Snider,Home Office
19937,Nola,Hall,Home Office
16206,Belle,Mccullough,Home Office
19882,Noel,Pickett,Home Office
17062,Hiroko,Willis,Home Office
16380,Brianna,Mcfadden,Home Office
20200,Octavia,Duran,Home Office
